ID;Number;Day;Flavor
401;55048976272681;Friday;['The Sicilian Pizza', 'The Chicken Pesto Pizza', 'The Spicy Italian Pizza', 'The Spinach Pesto Pizza', 'The Chicken Alfredo Pizza']
1249;55048972573517;Saturday;['The California Chicken Pizza', 'The Pepperoni, Mushroom, and Peppers Pizza', 'The Sicilian Pizza', 'The Green Garden Pizza', 'The Chicken Alfredo Pizza']
17;55048940125410;Thursday;['The Italian Capocollo Pizza', 'The Chicken Alfredo Pizza', 'The Mexicana Pizza', 'The California Chicken Pizza', 'The Sicilian Pizza']
337;55048966287174;Sunday;['The Classic Deluxe Pizza', 'The California Chicken Pizza', 'The Spinach Pesto Pizza', 'The Mexicana Pizza', 'The Prosciutto and Arugula Pizza']
940;55048929200155;Saturday;['The Vegetables + Vegetables Pizza', 'The Napolitana Pizza', 'The Mediterranean Pizza', 'The Chicken Pesto Pizza', 'The Pepperoni, Mushroom, and Peppers Pizza']
43;55048961954871;Thursday;['The Sicilian Pizza', 'The Pepperoni Pizza', 'The Barbecue Chicken Pizza', 'The Southwest Chicken Pizza', 'The Chicken Pesto Pizza']
787;55048973270751;Thursday;['The Big Meat Pizza', 'The Barbecue Chicken Pizza', 'The Pepperoni Pizza', 'The Thai Chicken Pizza', 'The Spinach Supreme Pizza']
1420;55048946550727;Thursday;['The Spicy Italian Pizza', 'The Thai Chicken Pizza', 'The Classic Deluxe Pizza', 'The California Chicken Pizza', 'The Spinach and Feta Pizza']
637;55048941577527;Tuesday;['The Vegetables + Vegetables Pizza', 'The Classic Deluxe Pizza', 'The Chicken Pesto Pizza', 'The California Chicken Pizza', 'The Spinach and Feta Pizza']
1286;55048952964918;Sunday;['The Spinach Pesto Pizza', 'The Italian Capocollo Pizza', 'The Spinach and Feta Pizza', 'The Spinach Supreme Pizza', 'The Pepperoni, Mushroom, and Peppers Pizza']
244;55048915483605;Monday;['The Mexicana Pizza', 'The Chicken Pesto Pizza', 'The Spinach Supreme Pizza', 'The Spinach and Feta Pizza', 'The Big Meat Pizza']
465;55048916913161;Tuesday;['The Southwest Chicken Pizza', 'The Mexicana Pizza', 'The Spinach Supreme Pizza', 'The Classic Deluxe Pizza', 'The Spinach Pesto Pizza']
413;55048924977991;Tuesday;['The California Chicken Pizza', 'The Thai Chicken Pizza', 'The Greek Pizza', 'The Chicken Alfredo Pizza', 'The Pepperoni Pizza']
1583;55048983404570;Saturday;['The Big Meat Pizza', 'The Pepperoni Pizza', 'The Five Cheese Pizza', 'The Southwest Chicken Pizza', 'The Italian Supreme Pizza']
1041;55048931565299;Friday;['The Barbecue Chicken Pizza', 'The Italian Vegetables Pizza', 'The Spinach Pesto Pizza', 'The Mediterranean Pizza', 'The Calabrese Pizza']
1085;55048987592264;Sunday;['The Spicy Italian Pizza', 'The Pepperoni Pizza', 'The Italian Capocollo Pizza', 'The Big Meat Pizza', 'The Pepper Salami Pizza']
1522;55048976642312;Thursday;['The Spinach and Feta Pizza', 'The Napolitana Pizza', 'The Italian Capocollo Pizza', 'The Spinach Supreme Pizza', 'The Spinach Pesto Pizza']
1922;55048919318907;Monday;['The Thai Chicken Pizza', 'The Napolitana Pizza', 'The Mexicana Pizza', 'The Sicilian Pizza', 'The Classic Deluxe Pizza']
457;55048931901483;Sunday;['The Spicy Italian Pizza', 'The Spinach Pesto Pizza', 'The Pepper Salami Pizza', 'The Spinach and Feta Pizza', 'The Hawaiian Pizza']
1518;55048944283412;Wednesday;['The Mexicana Pizza', 'The Italian Capocollo Pizza', 'The Barbecue Chicken Pizza', 'The Chicken Alfredo Pizza', 'The Thai Chicken Pizza']
888;55048942394653;Thursday;['The Spinach Supreme Pizza', 'The Classic Deluxe Pizza', 'The Sicilian Pizza', 'The Vegetables + Vegetables Pizza', 'The Italian Vegetables Pizza']
1245;55048958508198;Friday;['The Pepperoni, Mushroom, and Peppers Pizza', 'The Classic Deluxe Pizza', 'The Mexicana Pizza', 'The Big Meat Pizza', 'The Napolitana Pizza']
666;55048942949680;Tuesday;['The Southwest Chicken Pizza', 'The Barbecue Chicken Pizza', 'The Chicken Alfredo Pizza', 'The California Chicken Pizza', 'The Sicilian Pizza']
1114;55048946165388;Saturday;['The Pepper Salami Pizza', 'The Five Cheese Pizza', 'The Spicy Italian Pizza', 'The Pepperoni Pizza', 'The Southwest Chicken Pizza']
1150;55048933524128;Friday;['The Spicy Italian Pizza', 'The Chicken Alfredo Pizza', 'The Italian Vegetables Pizza', 'The Pepperoni, Mushroom, and Peppers Pizza', 'The Spinach Pesto Pizza']
488;55048930828859;Wednesday;['The Sicilian Pizza', 'The Spicy Italian Pizza', 'The Italian Capocollo Pizza', 'The Pepperoni Pizza', 'The Barbecue Chicken Pizza']
623;55048935998153;Friday;['The Napolitana Pizza', 'The Big Meat Pizza', 'The Spinach Pesto Pizza', 'The Mediterranean Pizza', 'The Spinach and Feta Pizza']
582;55048936469440;Monday;['The Green Garden Pizza', 'The Pepper Salami Pizza', 'The Mediterranean Pizza', 'The Southwest Chicken Pizza', 'The Chicken Pesto Pizza']
1762;55048982285629;Tuesday;['The Spicy Italian Pizza', 'The Spinach Pesto Pizza', 'The Italian Supreme Pizza', 'The Napolitana Pizza', 'The Pepper Salami Pizza']
1472;55048992907894;Thursday;['The Spicy Italian Pizza', 'The Big Meat Pizza', 'The Mexicana Pizza', 'The Italian Capocollo Pizza', 'The Italian Supreme Pizza']
141;55048984807271;Monday;['The Pepper Salami Pizza', 'The Spicy Italian Pizza', 'The Southwest Chicken Pizza', 'The Italian Supreme Pizza', 'The Sicilian Pizza']
287;55048955843269;Tuesday;['The Italian Supreme Pizza', 'The Spinach Pesto Pizza', 'The Italian Vegetables Pizza', 'The Mediterranean Pizza', 'The Pepper Salami Pizza']
644;55048985537854;Monday;['The Chicken Alfredo Pizza', 'The Italian Vegetables Pizza', 'The Green Garden Pizza', 'The Spicy Italian Pizza', 'The Hawaiian Pizza']
752;55048927156982;Friday;['The Spinach Pesto Pizza', 'The Pepperoni Pizza', 'The Chicken Pesto Pizza', 'The Mediterranean Pizza', 'The Vegetables + Vegetables Pizza']
573;55048966139632;Thursday;['The Pepperoni Pizza', 'The Mexicana Pizza', 'The Chicken Pesto Pizza', 'The Five Cheese Pizza', 'The Spinach and Feta Pizza']
1926;55048980163149;Saturday;['The Pepperoni, Mushroom, and Peppers Pizza', 'The Soppressata Pizza', 'The Italian Supreme Pizza', 'The Vegetables + Vegetables Pizza', 'The Sicilian Pizza']
1803;55048986643801;Wednesday;['The Spinach Pesto Pizza', 'The Italian Supreme Pizza', 'The Pepperoni, Mushroom, and Peppers Pizza', 'The Spicy Italian Pizza', 'The Mediterranean Pizza']
271;55048953110448;Tuesday;['The Mediterranean Pizza', 'The Vegetables + Vegetables Pizza', 'The Southwest Chicken Pizza', 'The Napolitana Pizza', 'The Spinach Supreme Pizza']
868;55048996525520;Tuesday;['The Pepperoni Pizza', 'The Italian Supreme Pizza', 'The Spicy Italian Pizza', 'The Vegetables + Vegetables Pizza', 'The Italian Capocollo Pizza']
1400;55048997463013;Wednesday;['The Spinach and Feta Pizza', 'The Spinach Pesto Pizza', 'The Italian Vegetables Pizza', 'The Green Garden Pizza', 'The Napolitana Pizza']
547;55048944452443;Tuesday;['The Brie Carre Pizza', 'The Chicken Alfredo Pizza', 'The Pepperoni, Mushroom, and Peppers Pizza', 'The Spicy Italian Pizza', 'The Barbecue Chicken Pizza']
701;55048956353245;Friday;['The Barbecue Chicken Pizza', 'The Sicilian Pizza', 'The Pepper Salami Pizza', 'The Classic Deluxe Pizza', 'The Pepperoni, Mushroom, and Peppers Pizza']
1371;55048995911379;Tuesday;['The California Chicken Pizza', 'The Chicken Alfredo Pizza', 'The Vegetables + Vegetables Pizza', 'The Thai Chicken Pizza', 'The Italian Capocollo Pizza']
1545;55048996197890;Friday;['The Mediterranean Pizza', 'The Italian Capocollo Pizza', 'The Italian Supreme Pizza', 'The Classic Deluxe Pizza', 'The Hawaiian Pizza']
979;55048915954933;Thursday;['The Thai Chicken Pizza', 'The Pepperoni, Mushroom, and Peppers Pizza', 'The Sicilian Pizza', 'The Italian Capocollo Pizza', 'The Spinach and Feta Pizza']
1631;55048915795555;Friday;['The Vegetables + Vegetables Pizza', 'The Spicy Italian Pizza', 'The California Chicken Pizza', 'The Hawaiian Pizza', 'The Sicilian Pizza']
1392;55048999594846;Saturday;['The Chicken Alfredo Pizza', 'The Green Garden Pizza', 'The Vegetables + Vegetables Pizza', 'The Italian Capocollo Pizza', 'The Spicy Italian Pizza']
1850;55048970994528;Sunday;['The Big Meat Pizza', 'The Italian Supreme Pizza', 'The Southwest Chicken Pizza', 'The Vegetables + Vegetables Pizza', 'The Pepperoni Pizza']
1151;55048989538628;Thursday;['The Mexicana Pizza', 'The Pepperoni, Mushroom, and Peppers Pizza', 'The Vegetables + Vegetables Pizza', 'The Big Meat Pizza', 'The Pepperoni Pizza']
1600;55048931452594;Friday;['The Vegetables + Vegetables Pizza', 'The Spinach Pesto Pizza', 'The Classic Deluxe Pizza', 'The Pepperoni, Mushroom, and Peppers Pizza', 'The Napolitana Pizza']
1753;55048915905053;Friday;['The Spinach Pesto Pizza', 'The Italian Vegetables Pizza', 'The Spinach and Feta Pizza', 'The Classic Deluxe Pizza', 'The Spinach Supreme Pizza']
544;55048959563536;Friday;['The Four Cheese Pizza', 'The Classic Deluxe Pizza', 'The Vegetables + Vegetables Pizza', 'The Italian Vegetables Pizza', 'The Italian Capocollo Pizza']
1766;55048947596857;Saturday;['The Hawaiian Pizza', 'The Italian Capocollo Pizza', 'The Spinach and Feta Pizza', 'The Green Garden Pizza', 'The Pepper Salami Pizza']
922;55048972205739;Tuesday;['The Spinach Supreme Pizza', 'The Barbecue Chicken Pizza', 'The Italian Supreme Pizza', 'The Mediterranean Pizza', 'The Pepperoni, Mushroom, and Peppers Pizza']
136;55048957901248;Tuesday;['The Prosciutto and Arugula Pizza', 'The Pepperoni Pizza', 'The Italian Capocollo Pizza', 'The Mexicana Pizza', 'The Pepper Salami Pizza']
702;55048991874767;Tuesday;['The California Chicken Pizza', 'The Big Meat Pizza', 'The Vegetables + Vegetables Pizza', 'The Italian Capocollo Pizza', 'The Green Garden Pizza']
634;55048938118293;Saturday;['The Pepper Salami Pizza', 'The Mediterranean Pizza', 'The Classic Deluxe Pizza', 'The Spinach Pesto Pizza', 'The Barbecue Chicken Pizza']
1532;55048928969354;Friday;['The Mexicana Pizza', 'The Thai Chicken Pizza', 'The Pepperoni Pizza', 'The Italian Capocollo Pizza', 'The Big Meat Pizza']
1367;55048949042102;Saturday;['The Pepper Salami Pizza', 'The Vegetables + Vegetables Pizza', 'The Spicy Italian Pizza', 'The Chicken Pesto Pizza', 'The Italian Capocollo Pizza']
1562;55048943093374;Monday;['The Classic Deluxe Pizza', 'The Italian Capocollo Pizza', 'The Chicken Pesto Pizza', 'The California Chicken Pizza', 'The Five Cheese Pizza']
539;55048916342027;Sunday;['The Thai Chicken Pizza', 'The Spicy Italian Pizza', 'The Mediterranean Pizza', 'The Green Garden Pizza', 'The California Chicken Pizza']
673;55048961108265;Tuesday;['The Green Garden Pizza', 'The Big Meat Pizza', 'The Classic Deluxe Pizza', 'The Spinach Pesto Pizza', 'The Hawaiian Pizza']
106;55048981221555;Monday;['The Spinach and Feta Pizza', 'The Spinach Supreme Pizza', 'The Green Garden Pizza', 'The Chicken Pesto Pizza', 'The California Chicken Pizza']
991;55048997451574;Monday;['The Mexicana Pizza', 'The Mediterranean Pizza', 'The Barbecue Chicken Pizza', 'The Green Garden Pizza', 'The Spinach and Feta Pizza']
519;55048958690663;Friday;['The Italian Vegetables Pizza', 'The Mexicana Pizza', 'The Napolitana Pizza', 'The California Chicken Pizza', 'The Barbecue Chicken Pizza']
1717;55048912033752;Sunday;['The Big Meat Pizza', 'The Thai Chicken Pizza', 'The Pepper Salami Pizza', 'The Classic Deluxe Pizza', 'The Spinach and Feta Pizza']
957;55048974676358;Tuesday;['The Napolitana Pizza', 'The Italian Capocollo Pizza', 'The Thai Chicken Pizza', 'The Big Meat Pizza', 'The Classic Deluxe Pizza']
1618;55048997270480;Tuesday;['The Chicken Pesto Pizza', 'The Chicken Alfredo Pizza', 'The Barbecue Chicken Pizza', 'The Spinach and Feta Pizza', 'The Pepperoni, Mushroom, and Peppers Pizza']
334;55048975467339;Friday;['The Thai Chicken Pizza', 'The Pepperoni, Mushroom, and Peppers Pizza', 'The Chicken Alfredo Pizza', 'The Big Meat Pizza', 'The Napolitana Pizza']
668;55048926014218;Friday;['The Pepperoni Pizza', 'The Italian Capocollo Pizza', 'The Green Garden Pizza', 'The Classic Deluxe Pizza', 'The Mediterranean Pizza']
771;55048964379746;Wednesday;['The Pepperoni Pizza', 'The Napolitana Pizza', 'The Classic Deluxe Pizza', 'The Thai Chicken Pizza', 'The Chicken Alfredo Pizza']
190;55048999208913;Wednesday;['The Big Meat Pizza', 'The Classic Deluxe Pizza', 'The Chicken Pesto Pizza', 'The Southwest Chicken Pizza', 'The California Chicken Pizza']
778;55048970957512;Monday;['The Spinach and Feta Pizza', 'The Spinach Supreme Pizza', 'The Italian Capocollo Pizza', 'The Green Garden Pizza', 'The Mediterranean Pizza']
675;55048961062365;Tuesday;['The California Chicken Pizza', 'The Hawaiian Pizza', 'The Sicilian Pizza', 'The Pepperoni Pizza', 'The Classic Deluxe Pizza']
358;55048946183691;Thursday;['The Five Cheese Pizza', 'The Italian Capocollo Pizza', 'The Mexicana Pizza', 'The Pepperoni Pizza', 'The Vegetables + Vegetables Pizza']
1958;55048931403456;Tuesday;['The Classic Deluxe Pizza', 'The Spicy Italian Pizza', 'The Napolitana Pizza', 'The California Chicken Pizza', 'The Spinach and Feta Pizza']
62;55048935640706;Saturday;['The Southwest Chicken Pizza', 'The Italian Supreme Pizza', 'The Pepper Salami Pizza', 'The Chicken Pesto Pizza', 'The Five Cheese Pizza']
484;55048988424481;Saturday;['The Chicken Alfredo Pizza', 'The Spinach Pesto Pizza', 'The Pepperoni, Mushroom, and Peppers Pizza', 'The Spinach and Feta Pizza', 'The Thai Chicken Pizza']
441;55048974565862;Thursday;['The Napolitana Pizza', 'The Mexicana Pizza', 'The Spicy Italian Pizza', 'The Vegetables + Vegetables Pizza', 'The Spinach Pesto Pizza']
545;55048992525165;Sunday;['The Thai Chicken Pizza', 'The Spicy Italian Pizza', 'The Mediterranean Pizza', 'The Calabrese Pizza', 'The Vegetables + Vegetables Pizza']
718;55048961122900;Saturday;['The Hawaiian Pizza', 'The Thai Chicken Pizza', 'The Southwest Chicken Pizza', 'The Napolitana Pizza', 'The Chicken Alfredo Pizza']
179;55048995971413;Saturday;['The California Chicken Pizza', 'The Mexicana Pizza', 'The Sicilian Pizza', 'The Chicken Alfredo Pizza', 'The Italian Capocollo Pizza']
99;55048965136106;Saturday;['The Italian Vegetables Pizza', 'The Chicken Pesto Pizza', 'The Italian Capocollo Pizza', 'The Pepperoni Pizza', 'The Chicken Alfredo Pizza']
134;55048953488240;Friday;['The Napolitana Pizza', 'The Mediterranean Pizza', 'The Spinach and Feta Pizza', 'The Mexicana Pizza', 'The Thai Chicken Pizza']
1616;55048947517720;Saturday;['The Italian Supreme Pizza', 'The Thai Chicken Pizza', 'The Napolitana Pizza', 'The Spinach Supreme Pizza', 'The Pepperoni, Mushroom, and Peppers Pizza']
862;55048923032167;Sunday;['The Chicken Pesto Pizza', 'The Napolitana Pizza', 'The Pepperoni Pizza', 'The Classic Deluxe Pizza', 'The Big Meat Pizza']
1918;55048952491947;Tuesday;['The Italian Supreme Pizza', 'The Sicilian Pizza', 'The California Chicken Pizza', 'The Five Cheese Pizza', 'The Pepperoni Pizza']
1155;55048990896242;Tuesday;['The Barbecue Chicken Pizza', 'The California Chicken Pizza', 'The Thai Chicken Pizza', 'The Vegetables + Vegetables Pizza', 'The Italian Supreme Pizza']
590;55048971554704;Wednesday;['The Chicken Pesto Pizza', 'The Spinach and Feta Pizza', 'The Spinach Supreme Pizza', 'The Classic Deluxe Pizza', 'The Chicken Alfredo Pizza']
313;55048997534675;Saturday;['The Pepperoni Pizza', 'The Italian Capocollo Pizza', 'The Green Garden Pizza', 'The Chicken Alfredo Pizza', 'The Southwest Chicken Pizza']
1384;55048996612073;Wednesday;['The Spinach Pesto Pizza', 'The Vegetables + Vegetables Pizza', 'The Pepper Salami Pizza', 'The Southwest Chicken Pizza', 'The Italian Capocollo Pizza']
229;55048949851060;Saturday;['The Italian Capocollo Pizza', 'The Spinach and Feta Pizza', 'The Classic Deluxe Pizza', 'The Vegetables + Vegetables Pizza', 'The Thai Chicken Pizza']
365;55048942865048;Saturday;['The Vegetables + Vegetables Pizza', 'The Soppressata Pizza', 'The Chicken Pesto Pizza', 'The Italian Capocollo Pizza', 'The Hawaiian Pizza']
768;55048985292190;Saturday;['The Chicken Alfredo Pizza', 'The Mexicana Pizza', 'The California Chicken Pizza', 'The Hawaiian Pizza', 'The Thai Chicken Pizza']
161;55048941281383;Tuesday;['The Four Cheese Pizza', 'The California Chicken Pizza', 'The Pepperoni, Mushroom, and Peppers Pizza', 'The Napolitana Pizza', 'The Mediterranean Pizza']
807;55048914880605;Friday;['The Spinach and Feta Pizza', 'The Italian Supreme Pizza', 'The Vegetables + Vegetables Pizza', 'The Green Garden Pizza', 'The California Chicken Pizza']
1649;55048930270366;Friday;['The Chicken Pesto Pizza', 'The Spinach and Feta Pizza', 'The Pepperoni, Mushroom, and Peppers Pizza', 'The Napolitana Pizza', 'The Italian Supreme Pizza']
1153;55048942370799;Saturday;['The California Chicken Pizza', 'The Chicken Pesto Pizza', 'The Pepperoni Pizza', 'The Classic Deluxe Pizza', 'The Chicken Alfredo Pizza']
1744;55048996954331;Friday;['The Four Cheese Pizza', 'The Chicken Pesto Pizza', 'The Hawaiian Pizza', 'The Thai Chicken Pizza', 'The Chicken Alfredo Pizza']
456;55048938053431;Monday;['The Italian Capocollo Pizza', 'The California Chicken Pizza', 'The Southwest Chicken Pizza', 'The Chicken Pesto Pizza', 'The Pepper Salami Pizza']
769;55048983214668;Thursday;['The California Chicken Pizza', 'The Four Cheese Pizza', 'The Italian Capocollo Pizza', 'The Vegetables + Vegetables Pizza', 'The Spicy Italian Pizza']
372;55048989506831;Tuesday;['The Mediterranean Pizza', 'The Pepperoni Pizza', 'The Spicy Italian Pizza', 'The Green Garden Pizza', 'The Napolitana Pizza']
53;55048925904529;Tuesday;['The Napolitana Pizza', 'The Hawaiian Pizza', 'The Southwest Chicken Pizza', 'The California Chicken Pizza', 'The Chicken Pesto Pizza']
204;55048960582647;Wednesday;['The Green Garden Pizza', 'The Big Meat Pizza', 'The Classic Deluxe Pizza', 'The Spinach and Feta Pizza', 'The Five Cheese Pizza']
1061;55048982594311;Tuesday;['The Green Garden Pizza', 'The Napolitana Pizza', 'The Spinach and Feta Pizza', 'The Mexicana Pizza', 'The Spicy Italian Pizza']
1086;55048997622317;Tuesday;['The California Chicken Pizza', 'The Italian Supreme Pizza', 'The Chicken Alfredo Pizza', 'The Barbecue Chicken Pizza', 'The Chicken Pesto Pizza']
1009;55048924216676;Friday;['The Green Garden Pizza', 'The Classic Deluxe Pizza', 'The Italian Capocollo Pizza', 'The Pepper Salami Pizza', 'The Southwest Chicken Pizza']
1184;55048949947674;Tuesday;['The Soppressata Pizza', 'The Chicken Alfredo Pizza', 'The Napolitana Pizza', 'The Barbecue Chicken Pizza', 'The Mexicana Pizza']
1309;55048972379429;Tuesday;['The Mexicana Pizza', 'The Green Garden Pizza', 'The Vegetables + Vegetables Pizza', 'The Classic Deluxe Pizza', 'The Barbecue Chicken Pizza']
905;55048929467677;Friday;['The Sicilian Pizza', 'The Italian Vegetables Pizza', 'The Napolitana Pizza', 'The Barbecue Chicken Pizza', 'The Chicken Pesto Pizza']
766;55048920007586;Friday;['The Italian Capocollo Pizza', 'The Spinach and Feta Pizza', 'The Napolitana Pizza', 'The Italian Supreme Pizza', 'The Spicy Italian Pizza']
360;55048944390000;Tuesday;['The Spinach and Feta Pizza', 'The Southwest Chicken Pizza', 'The Napolitana Pizza', 'The Barbecue Chicken Pizza', 'The Thai Chicken Pizza']
